user_id,taste,mood,texture,caffeine,temperature,budget,selected_items
750,netral,manis,light,rendah,bebas,mid,"['LEMON KISS', 'VARIASI PINK', 'KOPI GULA AREN', 'JAHE MERAH', 'TEH JAHE SEREH', 'TEH LEMON']"
751,netral,menyegarkan,light,rendah,bebas,bebas,"['TEH LECI', 'BERRY SQUASH', 'LYCHEE SQUASH', 'TEH HIJAU', 'TEH JAHE SEREH']"
752,netral,menyegarkan,light,tinggi,panas,bebas,"['BERRY SQUASH', 'JAHE MERAH', 'TEH LEMON', 'STRAWBERRY', 'TEH LECI']"
753,netral,manis,light,sedang,dingin,high,"['STRAWBERRY', 'TEH HIJAU', 'TEH LECI', 'MOCHACCINO', 'BERRY SQUASH', 'TEH']"
754,asam,menyegarkan,bubbly,rendah,panas,bebas,"['BERRY SQUASH', 'TELANG SQUASH', 'LEMON SQUASH', 'LYCHEE SQUASH', 'TEH JAHE SEREH', 'AMERICANO']"
755,asam,menyegarkan,creamy,non-kafein,dingin,bebas,"['LYCHEE SQUASH', 'VARIASI PINK', 'AVOCADO', 'AMERICANO', 'TEH STRAWBERRY', 'LEMON SQUASH']"
756,pahit,rileks,heavy,sedang,bebas,bebas,"['CAPPUCCINO', 'KOPI LEMON', 'TEH LECI', 'JAHE MERAH', 'TEH JAHE SEREH', 'KOPI SODA']"
757,netral,energi,light,sedang,dingin,mid,"['BERRY SQUASH', 'KOPI LEMON', 'TEH LEMON', 'MACCHIATO']"
758,manis,manis,light,non-kafein,panas,high,"['STRAWBERRY', 'CRUNCHY CREAMY', 'MANGO', 'CHOCOLATE', 'KOPI GULA AREN', 'BANANA']"
759,pahit,rileks,creamy,tinggi,dingin,bebas,"['CAPPUCCINO', 'SANGER', 'MACCHIATO']"
760,asam,rileks,bubbly,rendah,dingin,mid,"['TELANG SQUASH', 'VARIASI PINK', 'LEMON KISS', 'AVOCADO']"
761,manis,manis,creamy,rendah,bebas,bebas,"['BISCOFFEE', 'STRAWBERRY', 'MANGO']"
762,manis,manis,bubbly,rendah,panas,low,"['CHOCOLATE', 'TEH', 'CRUNCHY CREAMY', 'BISCOFFEE', 'BANANA', 'STRAWBERRY']"
763,manis,rileks,creamy,non-kafein,bebas,high,"['STRAWBERRY', 'MANGO', 'AVOCADO', 'CRUNCHY CREAMY', 'BANANA', 'CHOCOLATE']"
764,manis,manis,light,rendah,bebas,high,"['BISCOFFEE', 'AVOCADO', 'TEH', 'MANGO', 'CHOCOLATE', 'STRAWBERRY']"
765,netral,energi,light,sedang,dingin,high,"['LYCHEE SQUASH', 'TEH HIJAU', 'LEMON KISS', 'TEH JAHE SEREH', 'TEH JAHE']"
766,netral,rileks,bubbly,sedang,bebas,mid,"['STRAWBERRY', 'MOCHACCINO', 'SANGER', 'TEH', 'VARIASI PINK']"
767,manis,energi,bubbly,sedang,bebas,high,"['KOPI GULA AREN', 'MANGO', 'BISCOFFEE']"
768,manis,manis,creamy,non-kafein,bebas,high,"['STRAWBERRY', 'MANGO', 'KOPI GULA AREN', 'CHOCOLATE', 'BISCOFFEE', 'TEH']"
769,pahit,energi,creamy,non-kafein,dingin,mid,"['BISCOFFEE', 'KOPI LEMON', 'TEH STRAWBERRY']"
770,pahit,rileks,bubbly,tinggi,bebas,high,"['TEH LEMON', 'MOCHACCINO', 'TEH HIJAU']"
771,netral,energi,light,rendah,panas,high,"['STRAWBERRY', 'TEH STRAWBERRY', 'KOPI GULA AREN', 'SANGER']"
772,manis,rileks,creamy,rendah,bebas,low,"['BISCOFFEE', 'AVOCADO', 'STRAWBERRY', 'CHOCOLATE']"
773,netral,rileks,heavy,sedang,bebas,high,"['JAHE MERAH', 'STRAWBERRY', 'TEH JAHE']"
774,asam,menyegarkan,bubbly,non-kafein,dingin,low,"['CRUNCHY CREAMY', 'LEMON SQUASH', 'MACCHIATO', 'LEMON KISS']"
775,asam,menyegarkan,light,non-kafein,dingin,high,"['TELANG SQUASH', 'LEMON SQUASH', 'LEMON KISS', 'ESPRESSO']"
776,netral,manis,heavy,non-kafein,dingin,bebas,"['TEH LEMON', 'KOPI SUSU', 'TEH LECI', 'TEH JAHE', 'SANGER', 'MACCHIATO']"
777,manis,menyegarkan,creamy,non-kafein,panas,high,"['AVOCADO', 'TEH', 'STRAWBERRY', 'KOPI GULA AREN', 'CRUNCHY CREAMY']"
778,manis,rileks,heavy,non-kafein,dingin,mid,"['CHOCOLATE', 'AVOCADO', 'KOPI GULA AREN', 'STRAWBERRY']"
779,pahit,rileks,heavy,sedang,bebas,low,"['CAPPUCCINO', 'TEH STRAWBERRY', 'AMERICANO', 'TEH LEMON', 'MOCHACCINO', 'KOPI SODA']"
780,manis,energi,bubbly,rendah,dingin,bebas,"['BISCOFFEE', 'CHOCOLATE', 'STRAWBERRY']"
781,manis,menyegarkan,creamy,non-kafein,dingin,high,"['STRAWBERRY', 'CHOCOLATE', 'KOPI GULA AREN', 'BISCOFFEE', 'CRUNCHY CREAMY']"
782,asam,menyegarkan,light,rendah,dingin,low,"['LYCHEE SQUASH', 'KOPI LEMON', 'TEH STRAWBERRY', 'CAPPUCCINO']"
783,pahit,energi,heavy,tinggi,bebas,mid,"['TEH SEREH', 'KOPI LEMON', 'MOCHACCINO', 'AMERICANO', 'TEH HIJAU']"
784,netral,menyegarkan,bubbly,rendah,dingin,mid,"['STRAWBERRY', 'VARIASI PINK', 'TELANG SQUASH', 'TEH LEMON', 'JAHE MERAH']"
785,asam,menyegarkan,light,non-kafein,dingin,low,"['CHOCOLATE', 'BERRY SQUASH', 'KOPI LEMON', 'LEMON KISS', 'TEH SEREH']"
786,pahit,energi,creamy,sedang,panas,mid,"['TEH LECI', 'KOPI SODA', 'TEH STRAWBERRY', 'KOPI SUSU']"
787,manis,rileks,heavy,rendah,dingin,low,"['KOPI GULA AREN', 'TEH', 'BISCOFFEE', 'MANGO']"
788,asam,menyegarkan,creamy,rendah,dingin,bebas,"['LYCHEE SQUASH', 'MANGO', 'TEH SEREH']"
789,netral,rileks,light,sedang,bebas,mid,"['LEMON SQUASH', 'TEH LECI', 'TEH JAHE', 'TEH SEREH']"
790,netral,energi,creamy,non-kafein,bebas,bebas,"['TEH JAHE', 'TEH STRAWBERRY', 'MACCHIATO', 'VARIASI PINK', 'TEH']"
791,netral,menyegarkan,creamy,rendah,dingin,bebas,"['TEH LECI', 'TEH STRAWBERRY', 'KOPI LEMON', 'BERRY SQUASH', 'LEMON SQUASH']"
792,pahit,menyegarkan,creamy,sedang,bebas,mid,"['MOCHACCINO', 'AMERICANO', 'CAPPUCCINO', 'KOPI SODA', 'MACCHIATO']"
793,manis,rileks,creamy,tinggi,bebas,high,"['TEH', 'KOPI GULA AREN', 'BANANA', 'MANGO']"
794,netral,manis,creamy,tinggi,dingin,low,"['BERRY SQUASH', 'TEH JAHE SEREH', 'MOCHACCINO', 'LEMON KISS', 'TELANG SQUASH', 'TEH LEMON']"
795,netral,menyegarkan,creamy,sedang,bebas,high,"['LEMON SQUASH', 'KOPI LEMON', 'TEH', 'TEH STRAWBERRY', 'SANGER']"
796,pahit,menyegarkan,heavy,tinggi,bebas,bebas,"['KOPI SUSU', 'TEH STRAWBERRY', 'MACCHIATO', 'KOPI SODA', 'KOPI LEMON']"
797,pahit,energi,heavy,tinggi,dingin,bebas,"['SANGER', 'TEH HIJAU', 'TEH JAHE SEREH']"
798,asam,menyegarkan,bubbly,rendah,dingin,bebas,"['BERRY SQUASH', 'KOPI LEMON', 'TEH LEMON', 'AVOCADO']"
799,asam,menyegarkan,bubbly,non-kafein,bebas,bebas,"['VARIASI PINK', 'BANANA', 'TEH LECI', 'JAHE MERAH', 'AMERICANO', 'KOPI LEMON']"
800,pahit,energi,bubbly,tinggi,panas,low,"['KOPI SODA', 'TEH STRAWBERRY', 'KOPI GULA AREN']"
801,asam,menyegarkan,bubbly,rendah,dingin,bebas,"['BERRY SQUASH', 'SANGER', 'LEMON KISS']"
802,pahit,energi,light,sedang,panas,bebas,"['TEH LECI', 'BISCOFFEE', 'AMERICANO', 'SANGER']"
803,manis,rileks,heavy,rendah,bebas,mid,"['CHOCOLATE', 'KOPI GULA AREN', 'STRAWBERRY']"
804,manis,energi,creamy,non-kafein,dingin,mid,"['CHOCOLATE', 'MANGO', 'BISCOFFEE']"
805,netral,manis,bubbly,sedang,bebas,high,"['TELANG SQUASH', 'TEH LECI', 'TEH', 'KOPI GULA AREN', 'STRAWBERRY', 'SANGER']"
806,asam,menyegarkan,light,non-kafein,dingin,high,"['TELANG SQUASH', 'LYCHEE SQUASH', 'MOCHACCINO', 'CHOCOLATE', 'KOPI LEMON', 'TEH']"
807,netral,energi,light,sedang,panas,low,"['JAHE MERAH', 'TEH LEMON', 'TEH']"
808,netral,rileks,bubbly,sedang,bebas,bebas,"['LEMON KISS', 'TEH STRAWBERRY', 'SANGER', 'MACCHIATO', 'KOPI SUSU', 'TEH JAHE']"
809,asam,menyegarkan,light,non-kafein,dingin,bebas,"['STRAWBERRY', 'TEH LEMON', 'LYCHEE SQUASH', 'LEMON SQUASH', 'LEMON KISS', 'JAHE MERAH']"
810,manis,energi,bubbly,non-kafein,panas,high,"['CRUNCHY CREAMY', 'BISCOFFEE', 'MANGO']"
811,asam,menyegarkan,bubbly,rendah,bebas,high,"['LEMON SQUASH', 'AMERICANO', 'AVOCADO', 'KOPI SODA', 'CHOCOLATE', 'LYCHEE SQUASH']"
812,pahit,menyegarkan,heavy,non-kafein,bebas,low,"['KOPI SODA', 'TEH LEMON', 'ESPRESSO', 'KOPI GULA AREN', 'MOCHACCINO']"
813,manis,rileks,heavy,non-kafein,bebas,low,"['CHOCOLATE', 'BISCOFFEE', 'AVOCADO', 'BANANA']"
814,asam,menyegarkan,light,rendah,bebas,mid,"['LEMON SQUASH', 'LEMON KISS', 'MANGO', 'KOPI LEMON']"
815,manis,manis,bubbly,sedang,panas,bebas,"['BISCOFFEE', 'KOPI GULA AREN', 'AVOCADO', 'STRAWBERRY', 'TEH', 'BANANA']"
816,pahit,rileks,heavy,tinggi,bebas,mid,"['MOCHACCINO', 'TEH', 'KOPI SODA']"
817,manis,rileks,light,rendah,bebas,low,"['BISCOFFEE', 'CRUNCHY CREAMY', 'STRAWBERRY', 'TEH']"
818,asam,menyegarkan,light,non-kafein,dingin,high,"['LYCHEE SQUASH', 'MANGO', 'KOPI LEMON', 'STRAWBERRY']"
819,pahit,manis,bubbly,sedang,panas,mid,"['MACCHIATO', 'CAPPUCCINO', 'SANGER', 'MOCHACCINO', 'TEH LECI', 'KOPI SODA']"
820,netral,rileks,light,rendah,dingin,low,"['STRAWBERRY', 'TEH LECI', 'LEMON KISS', 'SANGER']"
821,netral,rileks,creamy,sedang,bebas,low,"['JAHE MERAH', 'TEH STRAWBERRY', 'MACCHIATO', 'TEH JAHE', 'TEH JAHE SEREH']"
822,pahit,rileks,bubbly,tinggi,panas,mid,"['AMERICANO', 'JAHE MERAH', 'KOPI SODA', 'MOCHACCINO', 'TEH JAHE']"
823,manis,manis,light,non-kafein,bebas,low,"['MANGO', 'BANANA', 'AVOCADO', 'CRUNCHY CREAMY', 'STRAWBERRY', 'BISCOFFEE']"
824,pahit,energi,creamy,tinggi,panas,high,"['MOCHACCINO', 'JAHE MERAH', 'BISCOFFEE']"
825,manis,manis,bubbly,non-kafein,dingin,high,"['AVOCADO', 'STRAWBERRY', 'CHOCOLATE', 'KOPI GULA AREN']"
826,manis,manis,creamy,non-kafein,bebas,low,"['CHOCOLATE', 'MANGO', 'BANANA', 'KOPI GULA AREN', 'CRUNCHY CREAMY', 'STRAWBERRY']"
827,manis,manis,bubbly,rendah,bebas,mid,"['BISCOFFEE', 'CRUNCHY CREAMY', 'STRAWBERRY', 'CHOCOLATE', 'AVOCADO', 'TEH']"
828,asam,menyegarkan,bubbly,non-kafein,dingin,high,"['LYCHEE SQUASH', 'BERRY SQUASH', 'LEMON SQUASH', 'AVOCADO']"
829,pahit,menyegarkan,light,sedang,panas,low,"['TEH JAHE SEREH', 'ESPRESSO', 'CAPPUCCINO', 'SANGER', 'MOCHACCINO']"
830,asam,menyegarkan,light,non-kafein,panas,bebas,"['LYCHEE SQUASH', 'CHOCOLATE', 'LEMON SQUASH', 'TEH LEMON', 'AVOCADO', 'TEH LECI']"
831,asam,rileks,bubbly,rendah,panas,low,"['BERRY SQUASH', 'JAHE MERAH', 'KOPI GULA AREN', 'MACCHIATO']"
832,netral,rileks,heavy,sedang,dingin,low,"['LYCHEE SQUASH', 'TEH JAHE', 'LEMON SQUASH', 'TEH JAHE SEREH']"
833,pahit,menyegarkan,heavy,tinggi,bebas,mid,"['TEH SEREH', 'TEH LEMON', 'KOPI LEMON', 'TEH JAHE SEREH', 'KOPI SODA']"
834,pahit,rileks,heavy,tinggi,panas,low,"['MOCHACCINO', 'KOPI SODA', 'BISCOFFEE']"
835,manis,rileks,bubbly,sedang,panas,high,"['BISCOFFEE', 'CRUNCHY CREAMY', 'KOPI GULA AREN', 'BANANA']"
836,manis,rileks,creamy,rendah,panas,low,"['BISCOFFEE', 'AVOCADO', 'CRUNCHY CREAMY', 'BANANA', 'TEH']"
837,asam,menyegarkan,heavy,non-kafein,dingin,mid,"['VARIASI PINK', 'TEH LEMON', 'LEMON KISS']"
838,manis,energi,creamy,rendah,bebas,mid,"['KOPI GULA AREN', 'MANGO', 'BISCOFFEE']"
839,asam,menyegarkan,light,non-kafein,dingin,mid,"['LYCHEE SQUASH', 'BERRY SQUASH', 'BANANA', 'TELANG SQUASH', 'CHOCOLATE']"
840,pahit,energi,heavy,sedang,bebas,bebas,"['KOPI SODA', 'KOPI SUSU', 'CAPPUCCINO']"
841,manis,energi,creamy,non-kafein,bebas,low,"['MANGO', 'BANANA', 'BISCOFFEE']"
842,pahit,energi,bubbly,sedang,panas,high,"['TEH', 'JAHE MERAH', 'TEH JAHE SEREH']"
843,manis,manis,bubbly,rendah,panas,bebas,"['KOPI GULA AREN', 'AVOCADO', 'CHOCOLATE', 'STRAWBERRY', 'MANGO']"
844,manis,manis,bubbly,tinggi,dingin,high,"['KOPI GULA AREN', 'STRAWBERRY', 'TEH', 'MANGO']"
845,manis,manis,creamy,non-kafein,dingin,mid,"['MANGO', 'AVOCADO', 'STRAWBERRY', 'TEH', 'CHOCOLATE', 'BISCOFFEE']"
846,netral,energi,bubbly,non-kafein,panas,bebas,"['TEH STRAWBERRY', 'STRAWBERRY', 'LEMON KISS']"
847,asam,menyegarkan,bubbly,rendah,dingin,mid,"['LEMON SQUASH', 'TEH STRAWBERRY', 'TEH JAHE SEREH', 'KOPI LEMON']"
848,pahit,rileks,heavy,sedang,panas,low,"['TEH HIJAU', 'ESPRESSO', 'KOPI SUSU']"
849,asam,menyegarkan,bubbly,non-kafein,dingin,low,"['LYCHEE SQUASH', 'AVOCADO', 'TELANG SQUASH', 'MOCHACCINO', 'AMERICANO', 'STRAWBERRY']"
850,netral,rileks,heavy,sedang,panas,bebas,"['LYCHEE SQUASH', 'TELANG SQUASH', 'TEH JAHE', 'VARIASI PINK']"
851,netral,energi,creamy,rendah,panas,low,"['TEH STRAWBERRY', 'LEMON KISS', 'STRAWBERRY', 'JAHE MERAH', 'MACCHIATO']"
852,netral,manis,bubbly,rendah,bebas,high,"['LEMON KISS', 'TEH STRAWBERRY', 'LEMON SQUASH', 'JAHE MERAH', 'TELANG SQUASH', 'TEH LEMON']"
853,pahit,rileks,bubbly,sedang,bebas,mid,"['TEH HIJAU', 'AMERICANO', 'MOCHACCINO']"
854,asam,menyegarkan,light,non-kafein,dingin,bebas,"['TELANG SQUASH', 'KOPI LEMON', 'LEMON SQUASH', 'CAPPUCCINO']"
855,manis,rileks,creamy,rendah,panas,high,"['CHOCOLATE', 'AVOCADO', 'BANANA']"
856,pahit,rileks,creamy,tinggi,panas,low,"['MOCHACCINO', 'KOPI SUSU', 'KOPI GULA AREN', 'KOPI LEMON', 'CAPPUCCINO', 'ESPRESSO']"
857,asam,menyegarkan,light,non-kafein,dingin,low,"['LYCHEE SQUASH', 'MACCHIATO', 'KOPI SODA', 'AVOCADO']"
858,asam,menyegarkan,light,rendah,dingin,low,"['LYCHEE SQUASH', 'BISCOFFEE', 'TELANG SQUASH', 'MOCHACCINO']"
859,netral,manis,creamy,rendah,bebas,mid,"['TEH LECI', 'KOPI SUSU', 'MOCHACCINO', 'JAHE MERAH', 'TEH STRAWBERRY', 'STRAWBERRY']"
860,manis,menyegarkan,creamy,non-kafein,dingin,mid,"['CHOCOLATE', 'AVOCADO', 'BISCOFFEE', 'KOPI GULA AREN', 'TEH']"
861,pahit,energi,light,tinggi,panas,mid,"['TEH STRAWBERRY', 'TEH LEMON', 'TEH LECI']"
862,manis,menyegarkan,creamy,tinggi,panas,bebas,"['KOPI GULA AREN', 'AVOCADO', 'CRUNCHY CREAMY', 'CHOCOLATE', 'BISCOFFEE']"
863,manis,menyegarkan,heavy,rendah,bebas,low,"['KOPI GULA AREN', 'BANANA', 'STRAWBERRY', 'CHOCOLATE', 'TEH']"
864,pahit,rileks,heavy,sedang,panas,high,"['TEH JAHE SEREH', 'ESPRESSO', 'KOPI SODA']"
865,manis,manis,creamy,sedang,panas,high,"['BISCOFFEE', 'TEH', 'AVOCADO', 'KOPI GULA AREN', 'STRAWBERRY', 'BANANA']"
866,asam,energi,bubbly,non-kafein,dingin,high,"['TELANG SQUASH', 'TEH', 'KOPI GULA AREN']"
867,asam,menyegarkan,bubbly,non-kafein,dingin,low,"['LEMON KISS', 'LYCHEE SQUASH', 'VARIASI PINK', 'LEMON SQUASH']"
868,manis,manis,creamy,rendah,panas,low,"['BISCOFFEE', 'MANGO', 'CHOCOLATE', 'BANANA', 'CRUNCHY CREAMY', 'AVOCADO']"
869,manis,manis,bubbly,non-kafein,dingin,mid,"['MANGO', 'KOPI GULA AREN', 'CHOCOLATE', 'STRAWBERRY', 'CRUNCHY CREAMY', 'AVOCADO']"
870,pahit,energi,creamy,tinggi,bebas,mid,"['SANGER', 'KOPI LEMON', 'KOPI SUSU', 'AMERICANO', 'TEH LEMON']"
871,netral,energi,creamy,rendah,bebas,high,"['TEH STRAWBERRY', 'TEH JAHE SEREH', 'LEMON KISS']"
872,asam,energi,bubbly,non-kafein,dingin,mid,"['VARIASI PINK', 'TEH LEMON', 'LEMON SQUASH']"
873,netral,energi,light,rendah,panas,low,"['JAHE MERAH', 'TEH STRAWBERRY', 'KOPI LEMON', 'TEH LEMON']"
874,netral,rileks,light,rendah,dingin,high,"['TEH LECI', 'TEH STRAWBERRY', 'TEH JAHE SEREH', 'LEMON KISS']"
875,manis,manis,creamy,non-kafein,bebas,bebas,"['MANGO', 'CHOCOLATE', 'AVOCADO']"
876,netral,manis,light,rendah,panas,low,"['TEH JAHE SEREH', 'JAHE MERAH', 'TEH STRAWBERRY', 'TEH LECI', 'TEH', 'STRAWBERRY']"
877,asam,menyegarkan,light,rendah,dingin,mid,"['BERRY SQUASH', 'KOPI LEMON', 'TELANG SQUASH', 'TEH LECI', 'TEH STRAWBERRY']"
878,pahit,rileks,bubbly,tinggi,panas,mid,"['CAPPUCCINO', 'AMERICANO', 'KOPI GULA AREN', 'ESPRESSO', 'MACCHIATO']"
879,netral,energi,heavy,sedang,dingin,mid,"['LYCHEE SQUASH', 'TEH', 'TEH HIJAU', 'TEH LECI', 'TEH LEMON']"
880,asam,menyegarkan,light,non-kafein,dingin,low,"['LYCHEE SQUASH', 'BERRY SQUASH', 'TEH HIJAU']"
881,pahit,rileks,creamy,tinggi,bebas,low,"['AMERICANO', 'TEH HIJAU', 'TEH SEREH', 'TEH LEMON', 'MACCHIATO', 'KOPI LEMON']"
882,asam,menyegarkan,bubbly,tinggi,dingin,bebas,"['MOCHACCINO', 'TEH', 'BERRY SQUASH', 'KOPI LEMON', 'AMERICANO']"
883,pahit,energi,light,sedang,bebas,bebas,"['TEH JAHE', 'KOPI LEMON', 'TEH STRAWBERRY']"
884,pahit,rileks,creamy,tinggi,dingin,low,"['AMERICANO', 'JAHE MERAH', 'CAPPUCCINO', 'BISCOFFEE', 'TEH JAHE SEREH', 'KOPI SUSU']"
885,pahit,rileks,light,tinggi,dingin,high,"['TEH JAHE SEREH', 'TEH', 'AMERICANO', 'TEH JAHE']"
886,pahit,energi,bubbly,sedang,bebas,bebas,"['TEH', 'AMERICANO', 'MOCHACCINO', 'MACCHIATO', 'TEH JAHE SEREH']"
887,pahit,energi,light,sedang,dingin,bebas,"['TEH HIJAU', 'SANGER', 'JAHE MERAH', 'TEH JAHE SEREH']"
888,pahit,rileks,bubbly,sedang,panas,high,"['CAPPUCCINO', 'JAHE MERAH', 'AMERICANO']"
889,netral,energi,creamy,rendah,dingin,high,"['TEH STRAWBERRY', 'TEH SEREH', 'SANGER', 'TEH HIJAU', 'TEH LECI', 'TEH LEMON']"
890,asam,menyegarkan,bubbly,rendah,dingin,low,"['LYCHEE SQUASH', 'AVOCADO', 'BERRY SQUASH']"
891,netral,rileks,light,rendah,bebas,mid,"['JAHE MERAH', 'LYCHEE SQUASH', 'TEH JAHE', 'TEH HIJAU']"
892,manis,rileks,creamy,tinggi,dingin,low,"['TEH', 'BANANA', 'CRUNCHY CREAMY', 'BISCOFFEE', 'KOPI GULA AREN', 'STRAWBERRY']"
893,pahit,manis,bubbly,sedang,panas,mid,"['AMERICANO', 'ESPRESSO', 'KOPI LEMON', 'TEH STRAWBERRY', 'TEH JAHE SEREH', 'KOPI GULA AREN']"
894,pahit,rileks,bubbly,tinggi,bebas,mid,"['MOCHACCINO', 'TEH STRAWBERRY', 'KOPI SODA', 'SANGER']"
895,asam,menyegarkan,light,rendah,dingin,mid,"['KOPI LEMON', 'CAPPUCCINO', 'MANGO', 'AMERICANO']"
896,netral,energi,bubbly,rendah,bebas,mid,"['TEH JAHE SEREH', 'MOCHACCINO', 'KOPI GULA AREN', 'VARIASI PINK', 'SANGER', 'LEMON SQUASH']"
897,netral,energi,creamy,rendah,dingin,high,"['JAHE MERAH', 'TEH', 'LEMON SQUASH']"
898,asam,menyegarkan,light,rendah,dingin,high,"['LYCHEE SQUASH', 'AMERICANO', 'MACCHIATO', 'KOPI LEMON', 'VARIASI PINK']"
899,netral,menyegarkan,bubbly,non-kafein,bebas,high,"['TEH STRAWBERRY', 'TELANG SQUASH', 'KOPI SUSU', 'LYCHEE SQUASH', 'VARIASI PINK']"
900,netral,manis,creamy,sedang,bebas,high,"['STRAWBERRY', 'TEH LECI', 'TEH LEMON', 'TEH STRAWBERRY', 'TEH JAHE', 'TEH HIJAU']"
901,pahit,rileks,creamy,sedang,bebas,bebas,"['AMERICANO', 'BISCOFFEE', 'KOPI SODA', 'JAHE MERAH']"
902,netral,energi,heavy,rendah,dingin,high,"['TEH STRAWBERRY', 'LEMON KISS', 'BERRY SQUASH']"
903,asam,manis,bubbly,non-kafein,dingin,mid,"['TELANG SQUASH', 'JAHE MERAH', 'KOPI GULA AREN', 'TEH LECI', 'BANANA', 'LYCHEE SQUASH']"
904,netral,energi,creamy,sedang,panas,high,"['BERRY SQUASH', 'SANGER', 'MACCHIATO']"
905,netral,rileks,heavy,rendah,bebas,low,"['JAHE MERAH', 'TEH LECI', 'KOPI GULA AREN', 'TEH HIJAU']"
906,asam,menyegarkan,light,tinggi,dingin,bebas,"['AMERICANO', 'TEH LEMON', 'MACCHIATO', 'KOPI LEMON', 'TEH']"
907,manis,menyegarkan,heavy,rendah,panas,high,"['KOPI GULA AREN', 'CHOCOLATE', 'MANGO', 'CRUNCHY CREAMY', 'TEH']"
908,netral,energi,creamy,sedang,dingin,bebas,"['TELANG SQUASH', 'MACCHIATO', 'TEH HIJAU', 'TEH STRAWBERRY']"
909,pahit,energi,heavy,tinggi,panas,low,"['KOPI GULA AREN', 'CAPPUCCINO', 'TEH HIJAU', 'BISCOFFEE']"
910,asam,menyegarkan,bubbly,non-kafein,dingin,low,"['LEMON KISS', 'KOPI LEMON', 'TEH JAHE SEREH']"
911,netral,energi,light,non-kafein,bebas,high,"['MOCHACCINO', 'TEH STRAWBERRY', 'TEH JAHE SEREH']"
912,manis,manis,creamy,rendah,bebas,high,"['KOPI GULA AREN', 'TEH', 'BANANA', 'CRUNCHY CREAMY']"
913,asam,menyegarkan,bubbly,rendah,dingin,bebas,"['BERRY SQUASH', 'LEMON KISS', 'KOPI LEMON', 'VARIASI PINK', 'MANGO', 'TEH STRAWBERRY']"
914,manis,manis,creamy,non-kafein,bebas,bebas,"['MANGO', 'KOPI GULA AREN', 'CRUNCHY CREAMY', 'AVOCADO', 'STRAWBERRY', 'CHOCOLATE']"
915,netral,manis,creamy,sedang,panas,high,"['JAHE MERAH', 'TEH SEREH', 'STRAWBERRY', 'TEH JAHE', 'TEH STRAWBERRY', 'BERRY SQUASH']"
916,manis,menyegarkan,bubbly,rendah,panas,bebas,"['KOPI GULA AREN', 'CRUNCHY CREAMY', 'MANGO', 'STRAWBERRY', 'BANANA']"
917,asam,menyegarkan,creamy,rendah,dingin,bebas,"['LYCHEE SQUASH', 'VARIASI PINK', 'BERRY SQUASH', 'LEMON SQUASH', 'TEH HIJAU', 'KOPI LEMON']"
918,netral,rileks,creamy,tinggi,panas,bebas,"['LYCHEE SQUASH', 'TEH HIJAU', 'VARIASI PINK', 'TELANG SQUASH', 'TEH', 'TEH STRAWBERRY']"
919,asam,energi,bubbly,non-kafein,dingin,high,"['LEMON SQUASH', 'BERRY SQUASH', 'TEH STRAWBERRY']"
920,pahit,energi,bubbly,sedang,panas,bebas,"['KOPI GULA AREN', 'MACCHIATO', 'KOPI LEMON', 'TEH SEREH', 'ESPRESSO']"
921,manis,menyegarkan,creamy,non-kafein,bebas,low,"['AVOCADO', 'CRUNCHY CREAMY', 'KOPI GULA AREN', 'BANANA', 'BISCOFFEE']"
922,pahit,manis,light,tinggi,panas,bebas,"['AMERICANO', 'MOCHACCINO', 'TEH STRAWBERRY', 'CAPPUCCINO', 'BISCOFFEE', 'TEH LEMON']"
923,netral,rileks,bubbly,rendah,panas,high,"['TEH STRAWBERRY', 'LEMON KISS', 'TEH LECI', 'TEH SEREH']"
924,manis,manis,creamy,non-kafein,panas,bebas,"['CHOCOLATE', 'KOPI GULA AREN', 'MANGO']"
925,manis,rileks,creamy,rendah,bebas,low,"['KOPI GULA AREN', 'MANGO', 'BANANA']"
926,manis,rileks,creamy,rendah,dingin,bebas,"['BISCOFFEE', 'STRAWBERRY', 'BANANA']"
927,asam,menyegarkan,light,non-kafein,dingin,bebas,"['LEMON KISS', 'BERRY SQUASH', 'VARIASI PINK', 'MACCHIATO', 'LEMON SQUASH', 'TEH LEMON']"
928,netral,menyegarkan,light,rendah,bebas,mid,"['TEH STRAWBERRY', 'KOPI SUSU', 'LEMON KISS', 'MOCHACCINO', 'BERRY SQUASH']"
929,pahit,menyegarkan,creamy,tinggi,dingin,low,"['TEH LECI', 'AMERICANO', 'MOCHACCINO', 'BISCOFFEE', 'TEH LEMON']"
930,netral,rileks,creamy,sedang,panas,bebas,"['STRAWBERRY', 'VARIASI PINK', 'KOPI SUSU']"
931,netral,rileks,light,non-kafein,bebas,high,"['TEH SEREH', 'TELANG SQUASH', 'VARIASI PINK', 'KOPI GULA AREN']"
932,asam,menyegarkan,bubbly,non-kafein,dingin,bebas,"['MANGO', 'LYCHEE SQUASH', 'LEMON KISS', 'TEH LEMON', 'TELANG SQUASH']"
933,netral,manis,light,sedang,panas,low,"['BERRY SQUASH', 'TEH JAHE', 'SANGER', 'TEH', 'TEH SEREH', 'TEH LEMON']"
934,netral,rileks,creamy,tinggi,panas,bebas,"['TELANG SQUASH', 'TEH JAHE SEREH', 'MOCHACCINO', 'TEH HIJAU', 'TEH SEREH']"
935,manis,energi,heavy,rendah,bebas,low,"['KOPI GULA AREN', 'CRUNCHY CREAMY', 'BANANA']"
